student_id,student_name,gender,dob,department_id,course,semester,admission_year,email,city
STU0903,Student_903,Female,2005-08-21,7,B.Tech,5,2021,student903@college.edu,Lucknow
STU0904,Student_904,Female,2002-08-21,8,B.Tech,7,2022,student904@college.edu,Jaipur
STU0905,Student_905,Male,2001-11-06,1,B.Tech,1,2023,student905@college.edu,Kolkata
STU0906,Student_906,Male,2003-02-28,2,B.Tech,3,2024,student906@college.edu,Chennai
STU0907,Student_907,Female,2004-02-09,3,B.Tech,5,2019,student907@college.edu,Pune
STU0908,Student_908,Female,2005-10-22,4,B.Tech,7,2020,student908@college.edu,Pune
STU0909,Student_909,Female,2002-02-06,5,B.Tech,1,2021,student909@college.edu,Jaipur
STU0910,Student_910,Female,2001-04-15,6,B.Tech,3,2022,student910@college.edu,Lucknow
STU0911,Student_911,Male,2004-06-17,7,B.Tech,5,2023,student911@college.edu,Bangalore
STU0912,Student_912,Male,2003-09-30,8,B.Tech,7,2024,student912@college.edu,Indore
STU0913,Student_913,Female,2003-01-01,1,B.Tech,1,2019,student913@college.edu,Mumbai
STU0914,Student_914,Female,2005-11-29,2,B.Tech,3,2020,student914@college.edu,Jaipur
STU0915,Student_915,Male,2004-12-14,3,B.Tech,5,2021,student915@college.edu,Lucknow
STU0916,Student_916,Female,2005-05-10,4,B.Tech,7,2022,student916@college.edu,Bangalore
STU0917,Student_917,Male,2003-11-24,5,B.Tech,1,2023,student917@college.edu,Chennai
STU0918,Student_918,Male,2002-11-25,6,B.Tech,3,2024,student918@college.edu,Delhi
STU0919,Student_919,Male,2005-04-04,7,B.Tech,5,2019,student919@college.edu,Indore
STU0920,Student_920,Female,2002-09-19,8,B.Tech,7,2020,student920@college.edu,Lucknow
STU0921,Student_921,Male,2002-08-22,1,B.Tech,1,2021,student921@college.edu,Jaipur
STU0922,Student_922,Female,2004-07-31,2,B.Tech,3,2022,student922@college.edu,Pune
STU0923,Student_923,Male,2001-01-04,3,B.Tech,5,2023,student923@college.edu,Mumbai
STU0924,Student_924,Female,2002-12-27,4,B.Tech,7,2024,student924@college.edu,Bhopal
STU0925,Student_925,Female,2005-08-01,5,B.Tech,1,2019,student925@college.edu,Delhi
STU0926,Student_926,Female,2005-08-17,6,B.Tech,3,2020,student926@college.edu,Lucknow
STU0927,Student_927,Male,2005-01-14,7,B.Tech,5,2021,student927@college.edu,Kolkata
STU0928,Student_928,Female,2005-02-20,8,B.Tech,7,2022,student928@college.edu,Pune
STU0929,Student_929,Female,2003-06-30,1,B.Tech,1,2023,student929@college.edu,Kolkata
STU0930,Student_930,Female,2003-12-28,2,B.Tech,3,2024,student930@college.edu,Indore
STU0931,Student_931,Female,2001-07-01,3,B.Tech,5,2019,student931@college.edu,Indore
STU0932,Student_932,Female,2002-03-12,4,B.Tech,7,2020,student932@college.edu,Bhopal
STU0933,Student_933,Female,2004-03-03,5,B.Tech,1,2021,student933@college.edu,Bangalore
STU0934,Student_934,Male,2005-07-07,6,B.Tech,3,2022,student934@college.edu,Lucknow
STU0935,Student_935,Male,2003-04-25,7,B.Tech,5,2023,student935@college.edu,Pune
STU0936,Student_936,Male,2001-01-12,8,B.Tech,7,2024,student936@college.edu,Bangalore
STU0937,Student_937,Female,2005-01-05,1,B.Tech,1,2019,student937@college.edu,Pune
STU0938,Student_938,Female,2003-07-20,2,B.Tech,3,2020,student938@college.edu,Bhopal
STU0939,Student_939,Male,2002-07-15,3,B.Tech,5,2021,student939@college.edu,Indore
STU0940,Student_940,Female,2003-09-28,4,B.Tech,7,2022,student940@college.edu,Mumbai
STU0941,Student_941,Male,2002-02-11,5,B.Tech,1,2023,student941@college.edu,Lucknow
STU0942,Student_942,Male,2001-03-13,6,B.Tech,3,2024,student942@college.edu,Delhi
STU0943,Student_943,Female,2002-08-17,7,B.Tech,5,2019,student943@college.edu,Bhopal
STU0944,Student_944,Female,2004-12-25,8,B.Tech,7,2020,student944@college.edu,Pune
STU0945,Student_945,Male,2002-06-08,1,B.Tech,1,2021,student945@college.edu,Delhi
STU0946,Student_946,Female,2002-01-03,2,B.Tech,3,2022,student946@college.edu,Mumbai
STU0947,Student_947,Male,2005-02-17,3,B.Tech,5,2023,student947@college.edu,Bhopal
STU0948,Student_948,Male,2005-02-22,4,B.Tech,7,2024,student948@college.edu,Jaipur
STU0949,Student_949,Female,2001-08-29,5,B.Tech,1,2019,student949@college.edu,Kolkata
STU0950,Student_950,Female,2002-01-09,6,B.Tech,3,2020,student950@college.edu,Pune
STU0951,Student_951,Female,2002-01-15,7,B.Tech,5,2021,student951@college.edu,Mumbai
STU0952,Student_952,Female,2003-09-01,8,B.Tech,7,2022,student952@college.edu,Lucknow
STU0953,Student_953,Female,2005-11-07,1,B.Tech,1,2023,student953@college.edu,Delhi
STU0954,Student_954,Female,2004-01-17,2,B.Tech,3,2024,student954@college.edu,Pune
STU0955,Student_955,Female,2005-07-12,3,B.Tech,5,2019,student955@college.edu,Delhi
STU0956,Student_956,Female,2005-07-08,4,B.Tech,7,2020,student956@college.edu,Bhopal
STU0957,Student_957,Female,2001-10-05,5,B.Tech,1,2021,student957@college.edu,Chennai
STU0958,Student_958,Female,2001-12-14,6,B.Tech,3,2022,student958@college.edu,Pune
STU0959,Student_959,Female,2004-11-01,7,B.Tech,5,2023,student959@college.edu,Lucknow
STU0960,Student_960,Male,2002-08-15,8,B.Tech,7,2024,student960@college.edu,Lucknow
STU0961,Student_961,Female,2004-12-22,1,B.Tech,1,2019,student961@college.edu,Kolkata
STU0962,Student_962,Male,2001-05-16,2,B.Tech,3,2020,student962@college.edu,Chennai
STU0963,Student_963,Female,2002-11-01,3,B.Tech,5,2021,student963@college.edu,Delhi
STU0964,Student_964,Female,2004-01-10,4,B.Tech,7,2022,student964@college.edu,Bangalore
STU0965,Student_965,Female,2004-02-18,5,B.Tech,1,2023,student965@college.edu,Delhi
STU0966,Student_966,Female,2001-02-07,6,B.Tech,3,2024,student966@college.edu,Pune
STU0967,Student_967,Male,2001-05-18,7,B.Tech,5,2019,student967@college.edu,Jaipur
STU0968,Student_968,Male,2005-03-10,8,B.Tech,7,2020,student968@college.edu,Bhopal
STU0969,Student_969,Female,2004-03-24,1,B.Tech,1,2021,student969@college.edu,Chennai
STU0970,Student_970,Female,2001-06-11,2,B.Tech,3,2022,student970@college.edu,Chennai
STU0971,Student_971,Female,2005-01-04,3,B.Tech,5,2023,student971@college.edu,Chennai
STU0972,Student_972,Male,2002-10-26,4,B.Tech,7,2024,student972@college.edu,Lucknow
STU0973,Student_973,Male,2001-05-22,5,B.Tech,1,2019,student973@college.edu,Bangalore
STU0974,Student_974,Male,2005-04-02,6,B.Tech,3,2020,student974@college.edu,Kolkata
STU0975,Student_975,Male,2001-03-24,7,B.Tech,5,2021,student975@college.edu,Indore
STU0976,Student_976,Female,2002-06-18,8,B.Tech,7,2022,student976@college.edu,Mumbai
STU0977,Student_977,Female,2005-08-08,1,B.Tech,1,2023,student977@college.edu,Indore
STU0978,Student_978,Male,2004-01-16,2,B.Tech,3,2024,student978@college.edu,Jaipur
STU0979,Student_979,Male,2004-03-06,3,B.Tech,5,2019,student979@college.edu,Chennai
STU0980,Student_980,Female,2002-03-09,4,B.Tech,7,2020,student980@college.edu,Indore
STU0981,Student_981,Male,2003-03-05,5,B.Tech,1,2021,student981@college.edu,Delhi
STU0982,Student_982,Female,2004-12-14,6,B.Tech,3,2022,student982@college.edu,Delhi
STU0983,Student_983,Male,2005-06-27,7,B.Tech,5,2023,student983@college.edu,Bhopal
STU0984,Student_984,Female,2002-09-30,8,B.Tech,7,2024,student984@college.edu,Bhopal
STU0985,Student_985,Female,2005-06-23,1,B.Tech,1,2019,student985@college.edu,Pune
STU0986,Student_986,Male,2003-07-18,2,B.Tech,3,2020,student986@college.edu,Pune
STU0987,Student_987,Female,2004-09-01,3,B.Tech,5,2021,student987@college.edu,Chennai
STU0988,Student_988,Female,2002-09-01,4,B.Tech,7,2022,student988@college.edu,Jaipur
STU0989,Student_989,Male,2001-06-15,5,B.Tech,1,2023,student989@college.edu,Lucknow
STU0990,Student_990,Male,2004-06-09,6,B.Tech,3,2024,student990@college.edu,Indore
STU0991,Student_991,Female,2002-06-16,7,B.Tech,5,2019,student991@college.edu,Lucknow
STU0992,Student_992,Female,2002-11-24,8,B.Tech,7,2020,student992@college.edu,Chennai
STU0993,Student_993,Male,2003-08-27,1,B.Tech,1,2021,student993@college.edu,Lucknow
STU0994,Student_994,Female,2001-10-31,2,B.Tech,3,2022,student994@college.edu,Mumbai
STU0995,Student_995,Male,2005-06-21,3,B.Tech,5,2023,student995@college.edu,Bhopal
STU0996,Student_996,Male,2002-12-05,4,B.Tech,7,2024,student996@college.edu,Indore
STU0997,Student_997,Male,2001-02-11,5,B.Tech,1,2019,student997@college.edu,Bhopal
STU0998,Student_998,Male,2005-10-12,6,B.Tech,3,2020,student998@college.edu,Kolkata
STU0999,Student_999,Female,2001-05-25,7,B.Tech,5,2021,student999@college.edu,Bhopal
STU1000,Student_1000,Male,2003-04-25,8,B.Tech,7,2022,student1000@college.edu,Kolkata
